Epoch 4/10, Train Loss: 0.0226, Train Accuracy: 99.62%, Val Loss: 0.1348, Val Accuracy: 98.50%
Epoch 5/10, Train Loss: 0.0185, Train Accuracy: 99.72%, Val Loss: 0.0784, Val Accuracy: 97.74%
Epoch 6/10, Train Loss: 0.0397, Train Accuracy: 98.77%, Val Loss: 0.1396, Val Accuracy: 97.74%
Epoch 7/10, Train Loss: 0.0236, Train Accuracy: 99.62%, Val Loss: 0.0633, Val Accuracy: 98.50%
Epoch 8/10, Train Loss: 0.0122, Train Accuracy: 99.72%, Val Loss: 0.0751, Val Accuracy: 97.74%
Epoch 9/10, Train Loss: 0.0159, Train Accuracy: 99.91%, Val Loss: 0.0673, Val Accuracy: 97.74%
Epoch 10/10, Train Loss: 0.0258, Train Accuracy: 99.43%, Val Loss: 0.0965, Val Accuracy: 97.74%


Training with Learning Rate: 0.0001, Batch Size: 32, Optimizer: SGD
Epoch 1/10, Train Loss: 0.8370, Train Accuracy: 65.32%, Val Loss: 1.0221, Val Accuracy: 35.71%
Epoch 2/10, Train Loss: 0.4329, Train Accuracy: 91.23%, Val Loss: 0.9479, Val Accuracy: 58.65%
Epoch 3/10, Train Loss: 0.3183, Train Accuracy: 93.21%, Val Loss: 0.8211, Val Accuracy: 60.90%
Epoch 4/10, Train Loss: 0.2425, Train Accuracy: 94.16%, Val Loss: 0.4627, Val Accuracy: 96.62%
Epoch 5/10, Train Loss: 0.1991, Train Accuracy: 95.76%, Val Loss: 0.5994, Val Accuracy: 61.28%
Epoch 6/10, Train Loss: 0.1705, Train Accuracy: 96.42%, Val Loss: 0.5794, Val Accuracy: 64.29%
Epoch 7/10, Train Loss: 0.1391, Train Accuracy: 97.46%, Val Loss: 0.5251, Val Accuracy: 65.04%
Epoch 8/10, Train Loss: 0.1282, Train Accuracy: 97.46%, Val Loss: 0.1804, Val Accuracy: 98.50%
Epoch 9/10, Train Loss: 0.1159, Train Accuracy: 97.08%, Val Loss: 0.4892, Val Accuracy: 64.29%
Epoch 10/10, Train Loss: 0.1052, Train Accuracy: 97.93%, Val Loss: 0.1728, Val Accuracy: 96.24%


Training with Learning Rate: 0.0001, Batch Size: 64, Optimizer: Adam
